regime_label,dimension,surface,observation_count,coverage_status,primary_metric,primary_metric_value,metric_direction,positive_contribution_share,absolute_contribution_share,contribution_sign,metric_rank,is_best_regime,is_worst_regime,evidence_warning,coverage_caveat,total_return,annualized_return,volatility,annualized_volatility,sharpe_ratio,max_drawdown,win_rate
volatility=low_volatility|trend=uptrend|drawdown_recovery=near_peak|stress=normal_stress,composite,portfolio,59,sufficient,total_return,-0.008489489706640652,desc,0.0,0.05389042930667646,negative,15.0,False,False,,,-0.008489489706640652,-0.03575993499350694,0.0015480790746290557,0.024574993447988896,-1.46960091028119,0.023828316576768427,0.4406779661016949
volatility=low_volatility|trend=uptrend|drawdown_recovery=recovery|stress=normal_stress,composite,portfolio,3,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=low_volatility|trend=uptrend|drawdown_recovery=underwater|stress=normal_stress,composite,portfolio,3,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=dispersion_stress,composite,portfolio,2,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,composite,portfolio,5,sufficient,total_return,-9.648749872248619e-05,desc,0.0,0.0006124929658392571,negative,12.0,False,False,,,-9.648749872248619e-05,-0.0048513983257810755,0.0026351796633775257,0.041832180295631016,-0.09953489637769367,0.0033279062755944278,0.4
volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,composite,portfolio,1,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,composite,portfolio,4,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=sideways|drawdown_recovery=near_peak|stress=normal_stress,composite,portfolio,7,sufficient,total_return,0.0020253503498355307,desc,0.020296445819962653,0.012856720912646504,positive,10.0,False,False,,,0.0020253503498355307,0.0755572241681679,0.0017511937638308652,0.02779933917950188,2.632465896354795,0.0021778755988463017,0.7142857142857143
volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,composite,portfolio,2,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,composite,portfolio,14,sufficient,total_return,-0.006493983922407409,desc,0.0,0.041223158703572176,negative,14.0,False,False,,,-0.006493983922407409,-0.11065754886969048,0.0026265475408775675,0.041695149599101804,-2.792509935215405,0.010946165777302896,0.5
volatility=normal_volatility|trend=uptrend|drawdown_recovery=near_peak|stress=dispersion_stress,composite,portfolio,3,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=uptrend|drawdown_recovery=near_peak|stress=normal_stress,composite,portfolio,17,sufficient,total_return,-0.0014288399334688728,desc,0.0,0.009070132609375683,negative,13.0,False,False,,,-0.0014288399334688728,-0.02097254893793299,0.001364169878210439,0.021655525462740553,-0.968532184454745,0.0037444433760913665,0.47058823529411764
volatility=normal_volatility|trend=uptrend|drawdown_recovery=recovery|stress=dispersion_stress,composite,portfolio,2,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=uptrend|drawdown_recovery=recovery|stress=normal_stress,composite,portfolio,11,sufficient,total_return,0.002342050380325089,desc,0.023470160930799563,0.014867100946580652,positive,9.0,False,False,,,0.002342050380325089,0.0550535379720829,0.0015886637026689022,0.02521925444506185,2.136725507262333,0.0036442912912867387,0.7272727272727273
volatility=normal_volatility|trend=uptrend|drawdown_recovery=underwater|stress=dispersion_stress,composite,portfolio,2,sparse,total_return,,desc,,,undefined,,False,False,sparse_evidence,regime has fewer than min_observations rows,,,,,,,
volatility=normal_volatility|trend=uptrend|drawdown_recovery=underwater|stress=normal_stress,composite,portfolio,8,sufficient,total_return,0.011190579138495194,desc,0.11214305870434522,0.07103667414687054,positive,4.0,False,False,,,0.011190579138495194,0.4198418288736716,0.0018041725875874545,0.028640351933977817,12.260601632579803,0.0021371957647690065,0.875
