transition_event_id,transition_event_order,transition_dimension_event_order,transition_ts_utc,transition_dimension,transition_previous_state,transition_current_state,transition_label,transition_category,transition_direction,transition_is_stress_transition,transition_window_role,transition_row_offset,transition_timestamp_offset_seconds,transition_overlap_count,transition_has_window_overlap,transition_is_valid_evidence,ts_utc,strategy_return,timeframe,regime_volatility_state,regime_trend_state,regime_drawdown_recovery_state,regime_stress_state,regime_label,regime_is_defined,regime_has_exact_timestamp_match,regime_alignment_status,regime_surface
drawdown_recovery:0006,13,6,2026-02-20T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,8,True,True,2026-02-20T05:00:00Z,-0.000525122423476767,1D,normal_volatility,sideways,recovery,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0006,13,6,2026-02-20T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,259200.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0006,13,6,2026-02-20T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,345600.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0004,14,4,2026-02-23T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,pre_window,-2,-345600.0,5,True,True,2026-02-19T05:00:00Z,0.0,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0004,14,4,2026-02-23T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,pre_window,-1,-259200.0,8,True,True,2026-02-20T05:00:00Z,-0.000525122423476767,1D,normal_volatility,sideways,recovery,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
trend:0004,14,4,2026-02-23T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,event_timestamp,0,0.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0004,14,4,2026-02-23T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,post_window,1,86400.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0004,14,4,2026-02-23T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,post_window,2,172800.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0007,15,7,2026-02-23T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-345600.0,5,True,True,2026-02-19T05:00:00Z,0.0,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0007,15,7,2026-02-23T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-259200.0,8,True,True,2026-02-20T05:00:00Z,-0.000525122423476767,1D,normal_volatility,sideways,recovery,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0007,15,7,2026-02-23T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0007,15,7,2026-02-23T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0007,15,7,2026-02-23T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,172800.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0005,16,5,2026-02-24T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,pre_window,-2,-345600.0,8,True,True,2026-02-20T05:00:00Z,-0.000525122423476767,1D,normal_volatility,sideways,recovery,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
trend:0005,16,5,2026-02-24T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,pre_window,-1,-86400.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0005,16,5,2026-02-24T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,event_timestamp,0,0.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0005,16,5,2026-02-24T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,post_window,1,86400.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0005,16,5,2026-02-24T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,post_window,2,172800.0,6,True,True,2026-02-26T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0008,17,8,2026-02-24T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-345600.0,8,True,True,2026-02-20T05:00:00Z,-0.000525122423476767,1D,normal_volatility,sideways,recovery,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0008,17,8,2026-02-24T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-86400.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0008,17,8,2026-02-24T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0008,17,8,2026-02-24T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0008,17,8,2026-02-24T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,6,True,True,2026-02-26T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
stress:0003,18,3,2026-02-24T05:00:00Z,stress,normal_stress,dispersion_stress,stress:normal_stress->dispersion_stress,stress_onset,enter,True,pre_window,-2,-345600.0,8,True,True,2026-02-20T05:00:00Z,-0.000525122423476767,1D,normal_volatility,sideways,recovery,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
stress:0003,18,3,2026-02-24T05:00:00Z,stress,normal_stress,dispersion_stress,stress:normal_stress->dispersion_stress,stress_onset,enter,True,pre_window,-1,-86400.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
stress:0003,18,3,2026-02-24T05:00:00Z,stress,normal_stress,dispersion_stress,stress:normal_stress->dispersion_stress,stress_onset,enter,True,event_timestamp,0,0.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
stress:0003,18,3,2026-02-24T05:00:00Z,stress,normal_stress,dispersion_stress,stress:normal_stress->dispersion_stress,stress_onset,enter,True,post_window,1,86400.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
stress:0003,18,3,2026-02-24T05:00:00Z,stress,normal_stress,dispersion_stress,stress:normal_stress->dispersion_stress,stress_onset,enter,True,post_window,2,172800.0,6,True,True,2026-02-26T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0003,19,3,2026-02-25T05:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,pre_window,-2,-172800.0,7,True,True,2026-02-23T05:00:00Z,0.0007261575744095361,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0003,19,3,2026-02-25T05:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,pre_window,-1,-86400.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0003,19,3,2026-02-25T05:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,event_timestamp,0,0.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0003,19,3,2026-02-25T05:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,post_window,1,86400.0,6,True,True,2026-02-26T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0003,19,3,2026-02-25T05:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,post_window,2,172800.0,6,True,True,2026-02-27T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0009,20,9,2026-02-26T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-172800.0,8,True,True,2026-02-24T05:00:00Z,0.0008791287505762657,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0009,20,9,2026-02-26T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,7,True,True,2026-02-25T05:00:00Z,0.0003848032034378335,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0009,20,9,2026-02-26T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,6,True,True,2026-02-26T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0009,20,9,2026-02-26T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,6,True,True,2026-02-27T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0009,20,9,2026-02-26T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,345600.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0010,21,10,2026-03-02T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-345600.0,6,True,True,2026-02-26T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0010,21,10,2026-03-02T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-259200.0,6,True,True,2026-02-27T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0010,21,10,2026-03-02T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0010,21,10,2026-03-02T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0010,21,10,2026-03-02T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0004,22,4,2026-03-03T05:00:00Z,volatility,high_volatility,normal_volatility,volatility:high_volatility->normal_volatility,volatility_downshift,down,False,pre_window,-2,-345600.0,6,True,True,2026-02-27T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0004,22,4,2026-03-03T05:00:00Z,volatility,high_volatility,normal_volatility,volatility:high_volatility->normal_volatility,volatility_downshift,down,False,pre_window,-1,-86400.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0004,22,4,2026-03-03T05:00:00Z,volatility,high_volatility,normal_volatility,volatility:high_volatility->normal_volatility,volatility_downshift,down,False,event_timestamp,0,0.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0004,22,4,2026-03-03T05:00:00Z,volatility,high_volatility,normal_volatility,volatility:high_volatility->normal_volatility,volatility_downshift,down,False,post_window,1,86400.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
volatility:0004,22,4,2026-03-03T05:00:00Z,volatility,high_volatility,normal_volatility,volatility:high_volatility->normal_volatility,volatility_downshift,down,False,post_window,2,172800.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0006,23,6,2026-03-03T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,pre_window,-2,-345600.0,6,True,True,2026-02-27T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0006,23,6,2026-03-03T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,pre_window,-1,-86400.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0006,23,6,2026-03-03T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,event_timestamp,0,0.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0006,23,6,2026-03-03T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,post_window,1,86400.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0006,23,6,2026-03-03T05:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,post_window,2,172800.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0011,24,11,2026-03-03T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-345600.0,6,True,True,2026-02-27T05:00:00Z,0.0,1D,high_volatility,sideways,underwater,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0011,24,11,2026-03-03T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0011,24,11,2026-03-03T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0011,24,11,2026-03-03T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0011,24,11,2026-03-03T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,172800.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0007,25,7,2026-03-04T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,pre_window,-2,-172800.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0007,25,7,2026-03-04T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,pre_window,-1,-86400.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0007,25,7,2026-03-04T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,event_timestamp,0,0.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
trend:0007,25,7,2026-03-04T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,post_window,1,86400.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0007,25,7,2026-03-04T05:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,post_window,2,172800.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0012,26,12,2026-03-04T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-172800.0,7,True,True,2026-03-02T05:00:00Z,0.0005139856348129301,1D,high_volatility,sideways,recovery,dispersion_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0012,26,12,2026-03-04T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-86400.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0012,26,12,2026-03-04T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0012,26,12,2026-03-04T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0012,26,12,2026-03-04T05:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0013,27,13,2026-03-05T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-172800.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
drawdown_recovery:0013,27,13,2026-03-05T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
