candidate_id,alpha_name,sleeve_run_id,dataset,timeframe,evaluation_horizon,is_eligible,failed_checks,mean_ic,mean_rank_ic,ic_ir,rank_ic_ir,history_length,threshold_min_mean_ic,threshold_min_mean_rank_ic,threshold_min_ic_ir,threshold_min_rank_ic_ir,threshold_min_history_length
ml_cross_sectional_xgb_2026_q1_alpha_eval_366f61a76d97,ml_cross_sectional_xgb_2026_q1,,features_daily,1D,5,True,,0.2546042594447913,0.22522079840369522,1.9198107890623903,3.08286962892838,19,-1.0,-1.0,-1.0,-1.0,10
ml_cross_sectional_lgbm_2026_q1_alpha_eval_b666eb92f4bd,ml_cross_sectional_lgbm_2026_q1,,features_daily,1D,5,True,,0.24848289027411252,0.22603435773046024,1.589418842850813,1.8849086091202858,19,-1.0,-1.0,-1.0,-1.0,10
ml_cross_sectional_elastic_net_2026_q1_alpha_eval_813a3a37e1a0,ml_cross_sectional_elastic_net_2026_q1,,features_daily,1D,5,True,,0.12084441007118236,0.16196169208551706,0.8272437066429204,0.9601781571295526,19,-1.0,-1.0,-1.0,-1.0,10
rank_composite_momentum_2026_q1_alpha_eval_81ef86e27306,rank_composite_momentum_2026_q1,,features_daily,1D,5,True,,-0.007925863633708358,-0.0019231397412175382,-0.04543185604194747,-0.011713612309876541,19,-1.0,-1.0,-1.0,-1.0,10
