ts_utc,strategy_return__mean_reversion_v1,strategy_return__momentum_v1,weight__mean_reversion_v1,weight__momentum_v1,gross_portfolio_return,portfolio_weight_change,portfolio_abs_weight_change,portfolio_turnover,portfolio_rebalance_event,portfolio_changed_sleeve_count,portfolio_transaction_cost,portfolio_fixed_fee,portfolio_slippage_proxy,portfolio_slippage_cost,portfolio_execution_friction,net_portfolio_return,portfolio_return
2025-02-19T05:00:00Z,0.0031192124841953,-2.5495102620767267e-05,0.5,0.5,0.0015468586907872663,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0015723537934080336,0.0,0.0,0.0015468586907872663,0.0015468586907872663
2025-02-20T05:00:00Z,0.0047877375581066,-0.0012275938438363,0.5,0.5,0.00178007185713515,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0030076657009714502,0.0,0.0,0.00178007185713515,0.00178007185713515
2025-02-21T05:00:00Z,-0.0025814040822833,0.0006601986658463,0.5,0.5,-0.0009606027082185001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0016208013740648002,0.0,0.0,-0.0009606027082185001,-0.0009606027082185001
2025-02-24T05:00:00Z,-0.0014044026658134002,0.0024273625347667003,0.5,0.5,0.00051147993447665,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0019158826002900501,0.0,0.0,0.00051147993447665,0.00051147993447665
2025-02-25T05:00:00Z,-0.004085570943377699,0.005265419208241498,0.5,0.5,0.0005899241324318996,0.0,0.0,0.0,0,0.0,0.0,0.0,0.004675495075809598,0.0,0.0,0.0005899241324318996,0.0005899241324318996
2025-02-26T05:00:00Z,0.0039051698504329003,-0.0029405973849451,0.5,0.5,0.00048228623274390006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0034228836176890005,0.0,0.0,0.00048228623274390006,0.00048228623274390006
2025-02-27T05:00:00Z,-0.0052347479711634,0.007752437317050499,0.5,0.5,0.0012588446729435493,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0064935926441069495,0.0,0.0,0.0012588446729435493,0.0012588446729435493
2025-02-28T05:00:00Z,0.0063369134327177,-0.0087819208163758,0.5,0.5,-0.0012225036918290504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00755941712454675,0.0,0.0,-0.0012225036918290504,-0.0012225036918290504
2025-03-03T05:00:00Z,-0.006948159472215999,-0.0014422672792937,0.5,0.5,-0.00419521337575485,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00419521337575485,0.0,0.0,-0.00419521337575485,-0.00419521337575485
2025-03-04T05:00:00Z,-0.004436233429028499,-0.0017633486852357,0.5,0.5,-0.0030997910571320996,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0030997910571320996,0.0,0.0,-0.0030997910571320996,-0.0030997910571320996
2025-03-05T05:00:00Z,0.007103301197907099,-0.0062473781671955,0.5,0.5,0.0004279615153557994,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006675339682551299,0.0,0.0,0.0004279615153557994,0.0004279615153557994
2025-03-06T05:00:00Z,-0.0120744141562509,0.0039918086947032,0.5,0.5,-0.0040413027307738495,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00803311142547705,0.0,0.0,-0.0040413027307738495,-0.0040413027307738495
2025-03-07T05:00:00Z,0.0020355501839303997,-0.0024537116985554,0.5,0.5,-0.0002090807573125002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0022446309412428997,0.0,0.0,-0.0002090807573125002,-0.0002090807573125002
2025-03-10T04:00:00Z,-0.018669321328709496,0.0123352140830354,0.5,0.5,-0.003167053622837048,0.0,0.0,0.0,0,0.0,0.0,0.0,0.015502267705872447,0.0,0.0,-0.003167053622837048,-0.003167053622837048
2025-03-11T04:00:00Z,0.0018323416885783004,0.0019544479175468994,0.5,0.5,0.0018933948030626,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0018933948030626,0.0,0.0,0.0018933948030626,0.0018933948030626
2025-03-12T04:00:00Z,0.0077514723874442006,-0.0040993200760289,0.5,0.5,0.0018260761557076502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00592539623173655,0.0,0.0,0.0018260761557076502,0.0018260761557076502
2025-03-13T04:00:00Z,-0.0090273681829965,0.0091880951023923,0.5,0.5,8.03634596978995e-05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0091077316426944,0.0,0.0,8.03634596978995e-05,8.03634596978995e-05
2025-03-14T04:00:00Z,0.0132030713873047,-0.0011944316571604,0.5,0.5,0.00600431986507215,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00719875152223255,0.0,0.0,0.00600431986507215,0.00600431986507215
2025-03-17T04:00:00Z,0.005480393374529201,2.827758557681248e-05,0.5,0.5,0.002754335480053007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.002754335480053007,0.0,0.0,0.002754335480053007,0.002754335480053007
2025-03-18T04:00:00Z,-0.0055821638551487,-0.0031508976054585,0.5,0.5,-0.0043665307303036,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0043665307303036,0.0,0.0,-0.0043665307303036,-0.0043665307303036
2025-03-19T04:00:00Z,0.0041692559323484,0.0099178097812603,0.5,0.5,0.00704353285680435,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00704353285680435,0.0,0.0,0.00704353285680435,0.00704353285680435
2025-03-20T04:00:00Z,-0.0009688215115808998,-0.0018744054348714995,0.5,0.5,-0.0014216134732261997,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0014216134732261997,0.0,0.0,-0.0014216134732261997,-0.0014216134732261997
2025-03-21T04:00:00Z,0.0002040402891303,0.0015429258239327997,0.5,0.5,0.0008734830565315498,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0008734830565315498,0.0,0.0,0.0008734830565315498,0.0008734830565315498
2025-03-24T04:00:00Z,-0.00041107703715440003,0.0146063106678281,0.5,0.5,0.007097616815336849,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00750869385249125,0.0,0.0,0.007097616815336849,0.007097616815336849
2025-03-25T04:00:00Z,-0.0010532314467434998,0.004604203039418399,0.5,0.5,0.0017754857963374498,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0028287172430809496,0.0,0.0,0.0017754857963374498,0.0017754857963374498
2025-03-26T04:00:00Z,0.0038534060360983003,-0.008920141208133002,0.5,0.5,-0.002533367586017351,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006386773622115651,0.0,0.0,-0.002533367586017351,-0.002533367586017351
2025-03-27T04:00:00Z,0.0002904587207442,-0.0021916577451182,0.5,0.5,-0.000950599512187,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0012410582329312,0.0,0.0,-0.000950599512187,-0.000950599512187
2025-03-28T04:00:00Z,-0.0009379929343521002,-0.011454971315563198,0.5,0.5,-0.006196482124957649,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006196482124957649,0.0,0.0,-0.006196482124957649,-0.006196482124957649
2025-03-31T04:00:00Z,-0.0003097579416691,0.0031396388803308006,0.5,0.5,0.0014149404693308504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0017246984109999502,0.0,0.0,0.0014149404693308504,0.0014149404693308504
2025-04-01T04:00:00Z,0.0013613102276062003,-0.0029643993443406,0.5,0.5,-0.0008015445583671998,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0021628547859734,0.0,0.0,-0.0008015445583671998,-0.0008015445583671998
2025-04-02T04:00:00Z,0.0026711943842757002,-0.0047000437896941,0.5,0.5,-0.0010144247027092,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0036856190869849004,0.0,0.0,-0.0010144247027092,-0.0010144247027092
2025-04-03T04:00:00Z,-0.0001341581080143,0.019695629703498904,0.5,0.5,0.009780735797742302,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009914893905756603,0.0,0.0,0.009780735797742302,0.009780735797742302
2025-04-04T04:00:00Z,-0.0389130375840012,0.04528429404193031,0.5,0.5,0.003185628228964555,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04209866581296576,0.0,0.0,0.003185628228964555,0.003185628228964555
2025-04-07T04:00:00Z,-0.0039185275997001,0.0037814245474888,0.5,0.5,-6.855152610564996e-05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00384997607359445,0.0,0.0,-6.855152610564996e-05,-6.855152610564996e-05
2025-04-08T04:00:00Z,-0.0168892518850608,0.015750433301846504,0.5,0.5,-0.000569409291607148,0.0,0.0,0.0,0,0.0,0.0,0.0,0.016319842593453652,0.0,0.0,-0.000569409291607148,-0.000569409291607148
2025-04-09T04:00:00Z,0.09036221032358382,-0.0914167943228462,0.5,0.5,-0.0005272919996311895,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09088950232321502,0.0,0.0,-0.0005272919996311895,-0.0005272919996311895
2025-04-10T04:00:00Z,-0.0121374853216656,0.028847966653021098,0.5,0.5,0.008355240665677749,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02049272598734335,0.0,0.0,0.008355240665677749,0.008355240665677749
2025-04-11T04:00:00Z,0.0077489017353784,-0.0042008812281512,0.5,0.5,0.0017740102536136,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0059748914817648,0.0,0.0,0.0017740102536136,0.0017740102536136
2025-04-14T04:00:00Z,0.0047910194519982,0.0063882385671845,0.5,0.5,0.00558962900959135,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00558962900959135,0.0,0.0,0.00558962900959135,0.00558962900959135
2025-04-15T04:00:00Z,-0.0005286352663886,-0.0030988846486043,0.5,0.5,-0.00181375995749645,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00181375995749645,0.0,0.0,-0.00181375995749645,-0.00181375995749645
2025-04-16T04:00:00Z,-0.0037622057435023,-0.0198445611341911,0.5,0.5,-0.0118033834388467,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0118033834388467,0.0,0.0,-0.0118033834388467,-0.0118033834388467
2025-04-17T04:00:00Z,0.011171360606273502,0.0039472147968543,0.5,0.5,0.0075592877015639,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0075592877015639,0.0,0.0,0.0075592877015639,0.0075592877015639
2025-04-21T04:00:00Z,-0.0032240570175858,-0.006907386261448501,0.5,0.5,-0.00506572163951715,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00506572163951715,0.0,0.0,-0.00506572163951715,-0.00506572163951715
2025-04-22T04:00:00Z,0.007716252332105898,0.004933999470382599,0.5,0.5,0.0063251259012442485,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0063251259012442485,0.0,0.0,0.0063251259012442485,0.0063251259012442485
2025-04-23T04:00:00Z,0.0027708509791961994,-0.0022099045452012005,0.5,0.5,0.00028047321699749945,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0024903777621987,0.0,0.0,0.00028047321699749945,0.00028047321699749945
2025-04-24T04:00:00Z,-0.0013512137753014998,0.0132479414432437,0.5,0.5,0.0059483638339710996,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0072995776092726,0.0,0.0,0.0059483638339710996,0.0059483638339710996
2025-04-25T04:00:00Z,-0.0018799429967816996,0.0054208527778048,0.5,0.5,0.0017704548905115502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00365039788729325,0.0,0.0,0.0017704548905115502,0.0017704548905115502
2025-04-28T04:00:00Z,-0.00040908920364909993,0.0016413676924068002,0.5,0.5,0.0006161392443788502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00102522844802795,0.0,0.0,0.0006161392443788502,0.0006161392443788502
2025-04-29T04:00:00Z,-0.001645865137392,0.0057907466893893,0.5,0.5,0.00207244077599865,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0037183059133906503,0.0,0.0,0.00207244077599865,0.00207244077599865
2025-04-30T04:00:00Z,-0.000253812332151,-0.0036749977916423,0.5,0.5,-0.00196440506189665,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00196440506189665,0.0,0.0,-0.00196440506189665,-0.00196440506189665
2025-05-01T04:00:00Z,-0.000573769676265,0.005152395501845499,0.5,0.5,0.0022893129127902496,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0028630825890552493,0.0,0.0,0.0022893129127902496,0.0022893129127902496
2025-05-02T04:00:00Z,-0.0120900544374244,0.012758911522999301,0.5,0.5,0.00033442854278745073,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01242448298021185,0.0,0.0,0.00033442854278745073,0.00033442854278745073
2025-05-05T04:00:00Z,0.0028343661948861004,-0.0012766304070347002,0.5,0.5,0.0007788678939257001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0020554983009604,0.0,0.0,0.0007788678939257001,0.0007788678939257001
2025-05-06T04:00:00Z,0.005785058808604599,0.0001225144156359,0.5,0.5,0.0029537866121202494,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0029537866121202494,0.0,0.0,0.0029537866121202494,0.0029537866121202494
2025-05-07T04:00:00Z,-0.0041946041185374,-0.0057025200541066,0.5,0.5,-0.004948562086322,0.0,0.0,0.0,0,0.0,0.0,0.0,0.004948562086322,0.0,0.0,-0.004948562086322,-0.004948562086322
2025-05-08T04:00:00Z,-0.0044580067852577,-0.006166902957788302,0.5,0.5,-0.005312454871523001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005312454871523001,0.0,0.0,-0.005312454871523001,-0.005312454871523001
2025-05-09T04:00:00Z,-0.0016747374080949998,0.0029744330240729995,0.5,0.5,0.0006498478079889999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0023245852160839998,0.0,0.0,0.0006498478079889999,0.0006498478079889999
2025-05-12T04:00:00Z,-0.017587337111457504,-0.023581993919313503,0.5,0.5,-0.020584665515385504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.020584665515385504,0.0,0.0,-0.020584665515385504,-0.020584665515385504
2025-05-13T04:00:00Z,-0.009868941918512501,0.006979381150442201,0.5,0.5,-0.0014447803840351501,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00842416153447735,0.0,0.0,-0.0014447803840351501,-0.0014447803840351501
2025-05-14T04:00:00Z,-0.0035154781122956,0.0034144289684036005,0.5,0.5,-5.052457194599982e-05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0034649535403496004,0.0,0.0,-5.052457194599982e-05,-5.052457194599982e-05
2025-05-15T04:00:00Z,-0.0006996091933656,-0.0030204559684066995,0.5,0.5,-0.0018600325808861497,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0018600325808861497,0.0,0.0,-0.0018600325808861497,-0.0018600325808861497
2025-05-16T04:00:00Z,-0.0013082891071523003,-0.0023802508875137,0.5,0.5,-0.0018442699973330002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0018442699973330002,0.0,0.0,-0.0018442699973330002,-0.0018442699973330002
2025-05-19T04:00:00Z,0.0030791598812441,-0.0039002979941087004,0.5,0.5,-0.0004105690564323002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0034897289376764,0.0,0.0,-0.0004105690564323002,-0.0004105690564323002
2025-05-20T04:00:00Z,0.0025875576623644,-0.0001335331661103,0.5,0.5,0.0012270122481270501,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00136054541423735,0.0,0.0,0.0012270122481270501,0.0012270122481270501
2025-05-21T04:00:00Z,0.009355075482322702,0.009026025328459801,0.5,0.5,0.00919055040539125,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00919055040539125,0.0,0.0,0.00919055040539125,0.00919055040539125
2025-05-22T04:00:00Z,-0.0004656151562861999,-0.0021512956732259,0.5,0.5,-0.00130845541475605,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00130845541475605,0.0,0.0,-0.00130845541475605,-0.00130845541475605
2025-05-23T04:00:00Z,0.0008163097491762,0.005710897802224799,0.5,0.5,0.0032636037757004994,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0032636037757004994,0.0,0.0,0.0032636037757004994,0.0032636037757004994
2025-05-27T04:00:00Z,0.0009972041020154,-0.017843335338670104,0.5,0.5,-0.008423065618327352,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009420269720342753,0.0,0.0,-0.008423065618327352,-0.008423065618327352
2025-05-28T04:00:00Z,0.0007359901560846001,0.002812226285676501,0.5,0.5,0.0017741082208805503,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0017741082208805503,0.0,0.0,0.0017741082208805503,0.0017741082208805503
2025-05-29T04:00:00Z,0.0005638596066077999,-0.0020520870331029,0.5,0.5,-0.00074411371324755,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00130797331985535,0.0,0.0,-0.00074411371324755,-0.00074411371324755
