ts_utc,weight__rank_composite_momentum_sleeve
2025-01-18T00:00:00Z,0.9999999999990905
2025-01-19T00:00:00Z,0.9999999999990905
2025-01-20T00:00:00Z,0.9999999999990905
2025-01-21T00:00:00Z,0.9999999999990905
2025-01-22T00:00:00Z,0.9999999999990905
2025-01-23T00:00:00Z,0.9999999999990905
2025-01-24T00:00:00Z,0.9999999999990905
