ts_utc,gmm_cluster_label,gmm_previous_cluster_label,gmm_shift_flag,gmm_shift_probability_delta,gmm_posterior_l1_delta,gmm_posterior_probability,gmm_confidence_score,gmm_posterior_entropy,gmm_entropy_confidence,gmm_is_low_confidence,confidence_score,confidence_bucket,fallback_flag,fallback_reason,predicted_label
2025-04-25T04:00:00Z,2,2,False,5.486722187697524e-12,1.097346920323199e-11,0.9999999991312984,0.9999999991312984,1.9020938567443335e-08,0.9999999826863956,False,0.9999999991312984,high,False,,gmm_cluster_2
2025-04-28T04:00:00Z,2,2,False,4.802973130324517e-09,9.605946388968719e-09,0.9999999943283253,0.9999999943283253,1.1339182538264568e-07,0.9999998967863125,False,0.9999999943283253,high,False,,gmm_cluster_2
2025-04-29T04:00:00Z,2,2,False,4.92904916882253e-09,9.858098310766807e-09,0.9999999992573745,0.9999999992573745,1.63808618660185e-08,0.999999985089497,False,0.9999999992573745,high,False,,gmm_cluster_2
2025-04-30T04:00:00Z,2,2,False,2.355328376779653e-09,4.710656649326861e-09,0.9999999969020461,0.9999999969020461,6.382232000048651e-08,0.9999999419064208,False,0.9999999969020461,high,False,,gmm_cluster_2
2025-05-01T04:00:00Z,2,2,False,9.870352535301663e-09,1.9740704966975618e-08,0.9999999870316936,0.9999999870316936,2.4851020204623517e-07,0.9999997737962659,False,0.9999999870316936,high,False,,gmm_cluster_2
2025-05-02T04:00:00Z,1,2,True,0.9999999700958082,1.9999999401916169,0.9999999830641145,0.9999999830641145,3.2001137800944504e-07,0.9999997087130907,False,0.9999999830641145,high,False,,gmm_cluster_1
2025-05-05T04:00:00Z,1,1,False,1.6935885471802692e-08,3.387177023814271e-08,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-06T04:00:00Z,1,1,False,0.0,1.2169581040977047e-25,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-07T04:00:00Z,1,1,False,0.0,1.6443843336040026e-25,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-08T04:00:00Z,1,1,False,0.0,2.2480272942811253e-26,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-09T04:00:00Z,1,1,False,0.0,7.940257809057167e-23,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-12T04:00:00Z,1,1,False,0.0,7.942503649037948e-23,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-13T04:00:00Z,1,1,False,0.0,1.0812034991505802e-25,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-14T04:00:00Z,1,1,False,0.0,1.3202217109388784e-26,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-15T04:00:00Z,1,1,False,0.0,9.492114356898724e-26,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-16T04:00:00Z,1,1,False,0.0,9.708948048151768e-28,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-19T04:00:00Z,1,1,False,0.0,9.643681527286507e-28,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-20T04:00:00Z,1,1,False,0.0,1.3467234098655906e-23,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-21T04:00:00Z,1,1,False,0.0,1.8080180404001644e-24,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-22T04:00:00Z,1,1,False,0.0,4.82425143533074e-18,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-23T04:00:00Z,1,1,False,0.0,2.763635272815168e-18,1.0,1.0,5.526204223185709e-11,0.9999999999496983,False,1.0,high,False,,gmm_cluster_1
2025-05-27T04:00:00Z,1,1,False,1.7763568394002505e-15,3.6426837863683995e-15,0.9999999999999982,0.9999999999999982,5.526381858869649e-11,0.9999999999496967,False,0.9999999999999982,high,False,,gmm_cluster_1
2025-05-28T04:00:00Z,1,1,False,1.3322676295501878e-15,2.666101357140866e-15,0.9999999999999996,0.9999999999999996,5.526248632106694e-11,0.9999999999496979,False,0.9999999999999996,high,False,,gmm_cluster_1
2025-05-29T04:00:00Z,1,1,False,2.220446049250313e-15,4.427477956476292e-15,0.9999999999999973,0.9999999999999973,5.526470676711619e-11,0.9999999999496959,False,0.9999999999999973,high,False,,gmm_cluster_1
2025-05-30T04:00:00Z,1,1,False,4.3076653355456074e-14,8.595978057994788e-14,0.9999999999999543,0.9999999999999543,5.530778342047165e-11,0.9999999999496567,False,0.9999999999999543,high,False,,gmm_cluster_1
2025-06-02T04:00:00Z,1,1,False,3.886269084318883e-11,7.772550058820737e-11,0.9999999999610916,0.9999999999610916,9.991673639801735e-10,0.9999999990905186,False,0.9999999999610916,high,False,,gmm_cluster_1
2025-06-03T04:00:00Z,1,1,False,2.510924801413239e-11,5.021840616097499e-11,0.9999999999862008,0.9999999999862008,3.865006295029009e-10,0.999999999648192,False,0.9999999999862008,high,False,,gmm_cluster_1
2025-06-04T04:00:00Z,1,1,False,9.549694368615746e-12,1.9099515226040184e-11,0.9999999999957505,0.9999999999957505,1.431493700865382e-10,0.9999999998696998,False,0.9999999999957505,high,False,,gmm_cluster_1
2025-06-05T04:00:00Z,1,1,False,3.3422153933315712e-12,6.68420291088715e-12,0.9999999999990927,0.9999999999990927,5.616931648758036e-11,0.9999999999488725,False,0.9999999999990927,high,False,,gmm_cluster_1
2025-06-06T04:00:00Z,1,1,False,4.4190917591890866e-10,8.838182318897368e-10,0.9999999995571835,0.9999999995571835,1.0007770361604052e-08,0.9999999908905348,False,0.9999999995571835,high,False,,gmm_cluster_1
2025-06-09T04:00:00Z,1,1,False,1.908534019712249e-08,3.817068013338086e-08,0.9999999804718434,0.9999999804718434,3.6620806998639293e-07,0.9999996666630496,False,0.9999999804718434,high,False,,gmm_cluster_1
2025-06-10T04:00:00Z,1,1,False,0.02473984271576979,0.049479685431539605,0.9752601377560736,0.9752601377560736,0.11595242560695822,0.8944555537900165,False,0.9752601377560736,high,False,,gmm_cluster_1
2025-06-11T04:00:00Z,1,1,False,0.21291875308684116,0.42583750617368266,0.7623413846692324,0.7623413846692324,0.5483660007194652,0.5008557555966623,False,0.7623413846692324,high,False,,gmm_cluster_1
2025-06-12T04:00:00Z,1,1,False,0.22444231762444888,0.4488846352488977,0.9867837022936813,0.9867837022936813,0.07030630387829875,0.936004444330826,False,0.9867837022936813,high,False,,gmm_cluster_1
2025-06-13T04:00:00Z,1,1,False,0.013203180617987975,0.026406361235976374,0.9999868829116693,0.9999868829116693,0.00016057402091742887,0.9998538392273838,False,0.9999868829116693,high,False,,gmm_cluster_1
2025-06-16T04:00:00Z,1,1,False,0.0012505486412166533,0.002501097282433619,0.9987363342704526,0.9987363342704526,0.009696241591031553,0.9911741005529925,False,0.9987363342704526,high,False,,gmm_cluster_1
2025-06-17T04:00:00Z,1,1,False,0.0009618542154079535,0.0019237084308160364,0.9996981884858606,0.9996981884858606,0.0027481619547332706,0.9974985151876783,False,0.9996981884858606,high,False,,gmm_cluster_1
2025-06-18T04:00:00Z,1,1,False,0.0009686866506848357,0.0019373733013695674,0.9987295018351757,0.9987295018351757,0.009741812376721124,0.9911326202362696,False,0.9987295018351757,high,False,,gmm_cluster_1
2025-06-20T04:00:00Z,1,1,False,0.08392663890904917,0.16785327781809842,0.9148028629261266,0.9148028629261266,0.29128268051255257,0.734863078160462,False,0.9148028629261266,high,False,,gmm_cluster_1
2025-06-23T04:00:00Z,0,1,True,0.4895366068140216,0.9790733639881335,0.5747337396051178,0.5747337396051178,0.6819362596854022,0.3792748663751614,False,0.5747337396051178,medium,False,,gmm_cluster_0
2025-06-24T04:00:00Z,0,0,False,0.42301019821160757,0.8460211717321402,0.9977439378167253,0.9977439378167253,0.016006690893675016,0.9854300820600864,False,0.9977439378167253,high,False,,gmm_cluster_0
2025-06-25T04:00:00Z,0,0,False,0.002205308652264426,0.004414072368833283,0.9999492464689897,0.9999492464689897,0.0005616698290181457,0.9994887460892149,False,0.9999492464689897,high,False,,gmm_cluster_0
2025-06-26T04:00:00Z,0,0,False,2.171198014100373e-05,4.464372336442038e-05,0.9999709584491308,0.9999709584491308,0.0003416520069675393,0.9996890149414024,False,0.9999709584491308,high,False,,gmm_cluster_0
2025-06-27T04:00:00Z,0,0,False,1.9940532579254544e-05,5.230374165873722e-05,0.99999089898171,0.99999089898171,0.00011522017058507194,0.9998951220810348,False,0.99999089898171,high,False,,gmm_cluster_0
2025-06-30T04:00:00Z,0,0,False,4.26395943364799e-06,8.635287189046281e-06,0.9999866350222764,0.9999866350222764,0.00016358017270161018,0.9998511029101086,False,0.9999866350222764,high,False,,gmm_cluster_0
2025-07-01T04:00:00Z,0,0,False,3.966112807718414e-05,7.938210052902274e-05,0.9999469738941992,0.9999469738941992,0.0005750698494607136,0.9994765488649705,False,0.9999469738941992,high,False,,gmm_cluster_0
2025-07-02T04:00:00Z,0,0,False,6.529231501395394e-05,0.0001305876537064822,0.9998816815791852,0.9998816815791852,0.0011881625907489183,0.9989184878022898,False,0.9998816815791852,high,False,,gmm_cluster_0
2025-07-03T04:00:00Z,0,0,False,8.113678434362726e-05,0.00016227356868734054,0.9999628183635288,0.9999628183635288,0.00041642274933579286,0.9996209556786948,False,0.9999628183635288,high,False,,gmm_cluster_0
2025-07-07T04:00:00Z,0,0,False,3.1688830074760865e-05,6.337857898591907e-05,0.9999945071936036,0.9999945071936036,7.20270945222221e-05,0.9999344381131859,False,0.9999945071936036,high,False,,gmm_cluster_0
2025-07-08T04:00:00Z,0,0,False,5.271600987621916e-06,1.0543201975266221e-05,0.9999997787945912,0.9999997787945912,3.6126201417399134e-06,0.9999967116514361,False,0.9999997787945912,high,False,,gmm_cluster_0
2025-07-09T04:00:00Z,0,0,False,4.206750577884222e-07,8.413501156593523e-07,0.9999993581195334,0.9999993581195334,9.796791889216118e-06,0.9999910825757273,False,0.9999993581195334,high,False,,gmm_cluster_0
2025-07-10T04:00:00Z,0,0,False,3.2602779986845576e-07,6.52055599765847e-07,0.9999996841473333,0.9999996841473333,5.043824803178492e-06,0.9999954089128119,False,0.9999996841473333,high,False,,gmm_cluster_0
2025-07-11T04:00:00Z,0,0,False,5.094084631895868e-08,1.0188169260650569e-07,0.999999633206487,0.999999633206487,5.810835822579512e-06,0.9999947107492948,False,0.999999633206487,high,False,,gmm_cluster_0
2025-07-14T04:00:00Z,0,0,False,2.812775633520559e-07,5.949505322181116e-07,0.9999999144840503,0.9999999144840503,1.5206064687953462e-06,0.9999986158843438,False,0.9999999144840503,high,False,,gmm_cluster_0
2025-07-15T04:00:00Z,0,0,False,8.549601859808575e-08,1.7099203721991638e-07,0.9999999999800689,0.9999999999800689,5.376555739512453e-10,0.9999999995106048,False,0.9999999999800689,high,False,,gmm_cluster_0
2025-07-16T04:00:00Z,0,0,False,2.453104386290761e-11,4.91429150114886e-11,0.9999999999555379,0.9999999999555379,1.1318825045329872e-09,0.9999999989697161,False,0.9999999999555379,high,False,,gmm_cluster_0
2025-07-17T04:00:00Z,0,0,False,4.4021564171714544e-11,8.804328031188369e-11,0.9999999999995595,0.9999999999995595,5.570257872802826e-11,0.9999999999492973,False,0.9999999999995595,high,False,,gmm_cluster_0
2025-07-18T04:00:00Z,0,0,False,3.9390712913700554e-13,7.880096361015164e-13,0.9999999999991656,0.9999999999991656,5.609648585716501e-11,0.9999999999489387,False,0.9999999999991656,high,False,,gmm_cluster_0
2025-07-21T04:00:00Z,0,0,False,1.9939605522267811e-13,3.986279015495532e-13,0.9999999999989662,0.9999999999989662,5.719358818049593e-11,0.9999999999479402,False,0.9999999999989662,high,False,,gmm_cluster_0
2025-07-22T04:00:00Z,0,0,False,5.948574965941589e-13,1.189576623031649e-12,0.999999999999561,0.999999999999561,5.570102441579378e-11,0.9999999999492988,False,0.999999999999561,high,False,,gmm_cluster_0
2025-07-23T04:00:00Z,0,0,False,9.636735853746359e-14,1.9272646430174382e-13,0.9999999999994647,0.9999999999994647,5.57973917743312e-11,0.9999999999492111,False,0.9999999999994647,high,False,,gmm_cluster_0
2025-07-24T04:00:00Z,0,0,False,2.6290081223123707e-13,5.257755038038855e-13,0.9999999999997276,0.9999999999997276,5.553449096210007e-11,0.9999999999494503,False,0.9999999999997276,high,False,,gmm_cluster_0
2025-07-25T04:00:00Z,0,0,False,2.1616042289451798e-13,4.324173671552537e-13,0.9999999999999437,0.9999999999999437,5.531833053920559e-11,0.9999999999496471,False,0.9999999999999437,high,False,,gmm_cluster_0
2025-07-28T04:00:00Z,0,0,False,3.297362383136715e-14,6.59762488949562e-14,0.9999999999999767,0.9999999999999767,5.528535691537422e-11,0.9999999999496771,False,0.9999999999999767,high,False,,gmm_cluster_0
2025-07-29T04:00:00Z,0,0,False,1.674216321134736e-13,3.3497494140114034e-13,0.9999999999998093,0.9999999999998093,5.5452778547487674e-11,0.9999999999495247,False,0.9999999999998093,high,False,,gmm_cluster_0
2025-07-30T04:00:00Z,0,0,False,5.972999872483342e-14,1.1946976246332055e-13,0.999999999999869,0.999999999999869,5.5393048548762854e-11,0.9999999999495791,False,0.999999999999869,high,False,,gmm_cluster_0
2025-07-31T04:00:00Z,0,0,False,3.008704396734174e-14,6.024071331990418e-14,0.9999999999998991,0.9999999999998991,5.536296150479551e-11,0.9999999999496064,False,0.9999999999998991,high,False,,gmm_cluster_0
2025-08-01T04:00:00Z,0,0,False,1.5865605940135197e-08,3.1731211827727305e-08,0.9999999841342931,0.9999999841342931,3.0082629602629787e-07,0.999999726176105,False,0.9999999841342931,high,False,,gmm_cluster_0
2025-08-04T04:00:00Z,0,0,False,4.822347743349553e-09,9.644695443740514e-09,0.9999999889566409,0.9999999889566409,2.134004533804539e-07,0.9999998057545364,False,0.9999999889566409,high,False,,gmm_cluster_0
2025-08-05T04:00:00Z,0,0,False,1.5587723145582544e-07,3.1175446278259355e-07,0.9999998330794094,0.9999998330794094,2.7718913452646173e-06,0.9999974769157656,False,0.9999998330794094,high,False,,gmm_cluster_0
2025-08-06T04:00:00Z,0,0,False,8.528506778571199e-08,1.7062941973792467e-07,0.9999999183644772,0.9999999183644772,1.4143074952620325e-06,0.9999987126418393,False,0.9999999183644772,high,False,,gmm_cluster_0
2025-08-07T04:00:00Z,0,0,False,7.467744922440289e-08,1.4935489854134977e-07,0.9999999930419264,0.9999999930419264,1.377125537123234e-07,0.9999998746486316,False,0.9999999930419264,high,False,,gmm_cluster_0
2025-08-08T04:00:00Z,0,0,False,3.807472004346835e-09,7.629917341662083e-09,0.9999999968493984,0.9999999968493984,6.49206270095429e-08,0.9999999409066986,False,0.9999999968493984,high,False,,gmm_cluster_0
2025-08-11T04:00:00Z,0,0,False,6.695165088999033e-09,1.339033019318932e-08,0.9999999901542334,0.9999999901542334,1.9186471613682635e-07,0.9999998253572092,False,0.9999999901542334,high,False,,gmm_cluster_0
