variant_id,variant_label,variant_order,strategy.name,strategy.params.lookback_days,signal.type,signal.params.quantile,constructor.name,constructor.params.gross_long,constructor.params.gross_short,asymmetry.exclude_short,run_kind,strategy_name,signal_type,constructor_id,ensemble_name,cumulative_return,total_return,volatility,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,hit_rate,profit_factor,turnover,total_turnover,average_turnover,trade_count,rebalance_count,percent_periods_traded,average_trade_size,total_transaction_cost,total_slippage_cost,total_execution_friction,average_execution_friction_per_trade,exposure_pct,benchmark_total_return,excess_return,benchmark_correlation,relative_drawdown,plausibility_flags,sanity_status,sanity_issue_count,sanity_warning_count,sanity_strict_mode,rank,is_best_variant
variant_0001_61218dbae6,"strategy.name=cross_section_momentum, strategy.params.lookback_days=5, signal.type=cross_section_rank, signal.params.quantile=0.2, constructor.name=rank_dollar_neutral, constructor.params.gross_long=0.5, constructor.params.gross_short=0.5, asymmetry.exclude_short=True",1,cross_section_momentum,5,cross_section_rank,0.2,rank_dollar_neutral,0.5,0.5,True,strategy,cross_section_momentum,cross_section_rank,rank_dollar_neutral,,0.002035508867661129,0.002035508867661129,0.0005051110529375257,0.011201992588751875,0.008018389383256047,1.3932238495234441,0.0022588845416819936,0.5869565217391305,0.5393258426966292,1.1502105932431201,0.1336231884057971,30.733333333333334,0.1336231884057971,134.0,134.0,58.26086956521739,0.22935323383084577,0.0,0.0,0.0,0.0,39.130434782608695,0.0018408546267534298,0.000194654240907699,0.5121100367256324,-0.01048662041981474,"{'high_benchmark_correlation': False, 'low_excess_return': True, 'high_turnover_low_edge': False, 'beta_dominated_strategy': False}",pass,0.0,0.0,True,1,True
variant_0002_00653145ea,"strategy.name=cross_section_momentum, strategy.params.lookback_days=5, signal.type=binary_signal, signal.params.quantile=0.2, constructor.name=identity_weights, asymmetry.exclude_short=False",2,cross_section_momentum,5,binary_signal,0.2,identity_weights,,,False,strategy,cross_section_momentum,binary_signal,identity_weights,,0.0005617368116803689,0.0005617368116803689,0.0011518003547375613,0.0030812140016147627,0.01828426379178938,0.17721035362967408,0.005211423242953095,0.4782608695652174,0.5333333333333333,1.022695394560807,0.3869565217391304,89.0,0.3869565217391304,89.0,89.0,38.69565217391304,1.0,0.0,0.0,0.0,0.0,19.565217391304348,0.0018408546267534298,-0.0012791178150730609,0.42552174879088167,-0.007534081718543639,"{'high_benchmark_correlation': False, 'low_excess_return': True, 'high_turnover_low_edge': False, 'beta_dominated_strategy': False}",pass,0.0,0.0,True,2,False
variant_0003_92729078fc,"strategy.name=cross_section_momentum, strategy.params.lookback_days=5, signal.type=binary_signal, signal.params.quantile=0.2, constructor.name=identity_weights, asymmetry.exclude_short=True",3,cross_section_momentum,5,binary_signal,0.2,identity_weights,,,True,strategy,cross_section_momentum,binary_signal,identity_weights,,0.0005617368116803689,0.0005617368116803689,0.0011518003547375613,0.0030812140016147627,0.01828426379178938,0.17721035362967408,0.005211423242953095,0.4782608695652174,0.5333333333333333,1.022695394560807,0.3869565217391304,89.0,0.3869565217391304,89.0,89.0,38.69565217391304,1.0,0.0,0.0,0.0,0.0,19.565217391304348,0.0018408546267534298,-0.0012791178150730609,0.42552174879088167,-0.007534081718543639,"{'high_benchmark_correlation': False, 'low_excess_return': True, 'high_turnover_low_edge': False, 'beta_dominated_strategy': False}",pass,0.0,0.0,True,3,False
variant_0000_351990082d,"strategy.name=cross_section_momentum, strategy.params.lookback_days=5, signal.type=cross_section_rank, signal.params.quantile=0.2, constructor.name=rank_dollar_neutral, constructor.params.gross_long=0.5, constructor.params.gross_short=0.5, asymmetry.exclude_short=False",0,cross_section_momentum,5,cross_section_rank,0.2,rank_dollar_neutral,0.5,0.5,False,strategy,cross_section_momentum,cross_section_rank,rank_dollar_neutral,,-0.0003506811800257914,-0.0003506811800257914,0.0008031958017464877,-0.0019196150935074652,0.01275033807307407,-0.14446420333043297,0.0024309931554508113,0.391304347826087,0.49162011173184356,0.9777878769685048,0.26695652173913037,61.399999999999984,0.26695652173913037,224.0,224.0,97.3913043478261,0.27410714285714277,0.0,0.0,0.0,0.0,78.26086956521739,0.0018408546267534298,-0.0021915358067792212,0.058197667065657134,-0.010314511806045923,"{'high_benchmark_correlation': False, 'low_excess_return': True, 'high_turnover_low_edge': False, 'beta_dominated_strategy': False}",pass,0.0,0.0,True,4,False
